customer_id,income,employment_length,loan_amount,emi,credit_score,credit_utilization_ratio,missed_payments,avg_monthly_balance,balance_trend,utilization_trend,payment_behavior_score,rolling_missed_3m,num_loans,banking_relationship_length,income_to_emi_ratio,loan_to_income_ratio,defaulted,time_to_default,cluster,default_probability,risk_segment
DCRIS008745,337982.08,7.6,696164.12,42140.37360000001,637,0.4826,0,41027.4,-0.6834,0.0357,90.1,0,1,0.2,6.3753,2.0598,0,36,2,0.46324246693701093,Critical
DCRIS008746,65102.44,5.6,148422.13,1804.91,766,0.0818,0,37617.35,0.4681,-0.0559,90.57,0,1,11.6,36.0496,2.2798,0,36,1,0.28745052308528957,Risky
DCRIS008747,93005.27,2.0,59582.85,948.26,743,0.1637,0,36344.12,1.2595,-0.033,88.85,0,0,1.8,97.9769,0.6406,1,8,0,0.21581572992291173,Safe
DCRIS008748,83829.8,4.0,321335.68,5844.23,647,0.2116,0,58866.8,0.3701,-0.0494,98.1,0,3,2.7,14.3416,3.8331,1,1,1,0.5943042128369675,Risky
DCRIS008749,30553.8,2.9,107061.37,7486.82,658,0.1199,1,10369.84,0.2165,-0.0741,88.8,0,0,0.4,4.105988,3.5039,0,36,1,0.2806362093673103,Risky
DCRIS008750,81941.59,0.7,180957.16,12658.6,758,0.2255,0,20594.78,0.6429,-0.0301,90.41,0,2,0.1,6.4727,2.2083,1,11,1,0.46319300239414496,Risky
DCRIS008751,167483.03,11.9,600875.42,13391.41,531,0.2892,0,49886.28,0.4515,-0.0318,100.0,0,1,2.5,12.5058,3.5877,0,36,2,0.4521289361431946,Critical
DCRIS008752,136537.38,4.2,277086.11,6995.4,644,0.6412,0,41027.4,-0.3395,-0.0747,86.01,0,2,0.5,19.5154,2.0294,1,2,1,0.7013940114253684,Risky
DCRIS008753,143121.6,10.6,300687.23,9156.19,729,0.2163,0,97936.58,0.3894,0.0375,99.26,1,0,4.0,15.6294,2.1009,1,32,1,0.6491334002396532,Risky
DCRIS008754,78802.08,8.7,227781.32,10690.11,655,0.3763,0,39334.76,-1.1828,-0.0695,95.24,0,1,6.3,7.3708,2.8905,1,10,1,0.6414654275606616,Risky
DCRIS008755,66592.13,0.4,108659.94,3436.17,690,0.1732,0,34376.29,0.47,-0.0255,89.92,0,1,0.1,19.3741,1.6317,0,36,1,0.3770958504143374,Risky
DCRIS008756,211409.74,1.2,757980.52,13134.34,516,0.0856,0,39478.68,-1.1021,-0.0328,96.15,0,4,3.8,16.0947,3.5853,0,36,2,0.378027446940861,Critical
DCRIS008757,73248.26,0.8,91416.28,2247.02,611,0.3847,0,26268.81,0.4001,-0.0028,98.27,0,2,6.8,32.5834,1.248,0,36,0,0.4157853379684466,Safe
DCRIS008758,117765.33,8.9,454839.4,13193.95,734,0.1483,1,41027.4,1.3048,0.0147,97.19,0,4,2.3,8.925,3.8622,1,4,1,0.516655256412392,Risky
DCRIS008759,108879.91,9.9,407708.05,5188.34,619,0.2099,2,67025.49,-2.8485,0.0481,88.07,2,1,12.8,20.9814,3.7445,1,28,1,0.7712085650728412,Risky
DCRIS008760,237288.08,3.8,405700.27,11299.18,575,0.0699,2,51313.96,1.0687,0.0154,84.88,0,3,0.5,20.9986,1.7097,0,36,2,0.3644245803581702,Critical
DCRIS008761,176812.9,0.6,497228.64,6409.87,764,0.0546,0,135438.61,0.8751,0.0075,94.29,0,0,1.6,27.5802,2.8122,1,1,2,0.5398948653212357,Critical
DCRIS008762,45380.82,0.7,101579.67,5697.62,721,0.0775,0,9435.08,0.8691,0.0925,96.87,0,0,1.0,7.9635,2.2383,0,36,1,0.37687131892730236,Risky
DCRIS008763,48410.31,8.4,123245.5,1723.74,592,0.1025,1,30106.91,1.2653,0.1067,86.62,2,2,22.3,28.0682,2.5458,1,7,1,0.6963539351690999,Risky
DCRIS008764,139713.04,13.2,154339.28,3160.27,691,0.1783,0,84061.69,0.9663,0.0384,100.0,0,1,1.4,44.1953,1.1047,0,36,0,0.3420055790160973,Safe
DCRIS008765,94977.7,1.1,296335.22,6086.96,595,0.2527,0,41317.22,0.1481,-0.0449,96.61,0,0,2.0,15.6009,3.12,0,36,1,0.4693014917227991,Risky
DCRIS008766,75124.12,0.1,171745.16,3125.33,667,0.5082,0,12964.84,1.0224,0.0476,93.07,1,3,7.5,24.0295,2.2861,1,36,1,0.7036822287477124,Risky
DCRIS008767,181566.4,2.0,156987.96,2626.66,694,0.1914,0,90432.38,0.8925,-0.0674,98.78,0,0,10.6,69.098,0.8646,0,36,0,0.22948658976324768,Safe
DCRIS008768,110467.39,0.2,364255.59,5136.66,615,0.0403,0,45782.17,2.1357,-0.0447,97.04,0,3,11.1,21.5015,3.2974,0,36,1,0.3347956991522116,Risky
DCRIS008769,101872.21,8.8,372478.81,23474.41,739,0.4659,1,50446.44,-1.1475,0.0053,82.02,3,0,3.3,4.3395,3.6563,1,10,1,0.7613262243018104,Risky
DCRIS008770,157612.88,3.4,82212.46,2380.54,751,0.1823,1,79599.1,0.5485,-0.0975,88.51,0,1,4.4,66.181,0.537499,0,36,0,0.21300134510962454,Safe
DCRIS008771,78820.99,5.1,261999.8,5776.69,701,0.1597,0,11428.37,-0.8638,0.0126,95.34,1,0,1.7,13.6423,3.3239,0,36,1,0.504356933648183,Risky
DCRIS008772,252991.56,2.7,628905.6,7721.1,713,0.5104,1,80596.96,-0.2384,-0.0102,84.51,0,0,3.7,32.762,2.4859,0,36,2,0.43845237617594496,Critical
DCRIS008773,61523.31,2.1,41614.43,2536.7,563,0.2013,0,19881.32,-1.2173,-0.032,95.68,0,1,1.4,24.2437,0.6764,0,36,0,0.3710701379293893,Safe
DCRIS008774,146408.72,1.3,301529.94,7456.97,788,0.126,1,43315.58,-0.7521,0.0718,84.09,0,2,5.5,19.6312,2.0595,0,36,1,0.5429568495516777,Risky
DCRIS008775,233351.16,7.4,456148.06,6674.27,672,0.4533,0,149399.69,1.6086,-0.0115,95.34,0,1,1.5,34.9575,1.9548,0,36,2,0.41579844777905794,Critical
DCRIS008776,43201.16,5.9,50636.1,641.03,605,0.4805,1,31289.47,0.1484,-0.0051,84.03,0,1,8.5,67.2888,1.1721,0,36,0,0.35999429160890345,Safe
DCRIS008777,80338.07,2.2,141402.44,2019.44,691,0.4888,0,34249.78,-0.1269,0.118,97.32,0,3,0.6,39.7627,1.7601,1,4,0,0.5153174978388217,Safe
DCRIS008778,195893.11,1.9,442782.74,5376.74,739,0.2832,0,24132.13,-0.9459,0.0002,100.0,2,1,3.4,36.4267,2.2603,0,36,1,0.4516772480577682,Risky
DCRIS008779,197668.51,0.0,478744.47,9582.5,720,0.4076,0,109701.63,0.9364,-0.0158,90.35,1,1,2.9,20.6259,2.4219,1,8,2,0.7125653503786753,Critical
DCRIS008780,89063.3,0.3,90011.14,1396.97,593,0.3965,0,13226.42,0.5445,-0.0265,100.0,0,2,1.2,63.7088,1.0106,1,6,0,0.42516134725500565,Safe
DCRIS008781,63525.54,4.9,162182.22,2149.56,740,0.134,0,26874.39,-0.8685,0.0086,95.17,0,0,0.1,29.539,2.553,0,36,1,0.40857433524854553,Risky
DCRIS008782,175178.63,3.6,244956.35,5855.75,675,0.2216,0,60293.04,1.3214,0.0259,92.89,0,0,0.6,29.9106,1.3983,0,36,0,0.376753697776501,Safe
DCRIS008783,200813.01,2.9,215040.9,12054.73,720,0.5903,0,34286.94,-1.7976,0.0222,91.09,0,2,13.8,16.6571,1.0708,1,15,0,0.7322878068180491,Safe
DCRIS008784,49079.76,8.8,81362.99,5090.78,615,0.4558,2,30362.06,0.6862,0.0857,79.69,0,0,11.3,9.639,1.6577,0,36,1,0.4053392757611619,Risky
DCRIS008785,47937.43,3.5,130818.97,1668.39,763,0.4995,1,13066.31,-0.5668,-0.0679,83.97,0,1,0.5,28.7155,2.7289,1,1,1,0.611732001915595,Risky
DCRIS008786,113001.23,2.4,436056.58,35901.24,694,0.0231,0,47617.41,0.7701,-0.0701,92.03,0,1,1.9,4.105988,3.8588,1,20,2,0.6333814083396073,Critical
DCRIS008787,144006.88,0.9,487596.77,13997.82,775,0.4766,1,69199.2,-0.21,-0.007,79.45,1,0,2.5,10.2871,3.3859,1,12,2,0.6998408668665782,Critical
DCRIS008788,82500.41,8.6,291127.45,3974.84,557,0.1324,0,21349.28,-0.523,0.0233,95.82,0,4,2.6,20.7504,3.5288,1,5,1,0.47975324631746197,Risky
DCRIS008789,148386.6,4.3,186632.77,4594.84,567,0.348,0,44398.29,0.5376,0.0213,97.54,1,2,1.4,32.2872,1.2577,0,36,0,0.3970478800753989,Safe
DCRIS008790,64467.6,0.5,136365.43,5209.69,660,0.4525,0,39677.27,0.5877,0.0527,94.54,0,2,9.8,12.3722,2.1152,0,36,1,0.5085528118544909,Risky
DCRIS008791,27755.35,5.2,57249.15,2674.61,797,0.4662,1,6915.03,0.8122,0.006,81.1,0,0,9.6,10.3734,2.0626,0,36,1,0.39526858951799465,Risky
DCRIS008792,76546.93,2.8,161628.32,11147.94,837,0.2457,1,14619.64,-0.0698,-0.0152,84.93,0,2,0.1,6.8658,2.1115,1,9,1,0.5408035465335741,Risky
DCRIS008793,102532.93,8.3,122934.82,2097.48,608,0.0678,0,32669.76,1.1008,0.0033,99.04,1,2,4.2,48.8605,1.199,0,36,0,0.23885238025745237,Safe
DCRIS008794,83658.31,12.6,288770.6,8148.29,684,0.5588,0,45161.52,1.1552,-0.0829,95.96,0,0,0.3,10.2657,3.4517,1,2,1,0.5968116169806901,Risky
DCRIS008795,49258.54,4.6,81820.1,6361.2,692,0.0825,0,23532.27,0.0624,-0.0085,98.73,0,0,3.6,7.7424,1.661,0,36,1,0.3495659184232805,Risky
DCRIS008796,33210.14,6.6,71740.21,3991.67,737,0.182,0,5515.79,-1.9703,-0.0189,100.0,0,3,8.1,8.3178,2.1601,0,36,1,0.4376744455922274,Risky
DCRIS008797,72514.86,0.3,128297.0,1749.31,750,0.1701,0,38593.04,1.8295,0.0271,100.0,2,2,4.2,41.4296,1.7692,0,36,0,0.3230461450049446,Safe
DCRIS008798,169158.84,4.1,290234.72,13898.42,590,0.0349,1,41027.4,-1.2243,0.1433,93.8,0,0,2.5,12.1702,1.7157,1,9,1,0.6464834737177162,Risky
DCRIS008799,209759.82,7.0,555634.67,11614.95,685,0.0654,1,52367.12,1.5092,-0.0779,87.63,0,1,12.7,18.0579,2.6489,0,36,2,0.3300955499801628,Critical
DCRIS008800,201315.38,3.4,800336.55,21643.22,519,0.542,8,144911.43,1.9398,0.0404,27.61,0,2,5.5,9.3011,3.9607010000000002,0,36,2,0.4425415713127471,Critical
DCRIS008801,60503.37,4.5,217641.35,8185.3,744,0.5509,0,29707.35,-0.9767,0.0114,92.38,0,1,1.1,7.3908,3.5971,0,36,1,0.5794348926427932,Risky
DCRIS008802,49403.48,11.5,185127.46,8819.39,652,0.4948,0,11303.79,0.4181,0.0049,98.13,0,3,2.0,5.6011,3.7472,1,14,1,0.7250051259138554,Risky
DCRIS008803,132983.56,1.1,268500.17,4629.08,583,0.1222,0,57358.64,-1.3231,0.0192,100.0,1,2,5.7,28.7216,2.019,1,2,1,0.5082106374576604,Risky
DCRIS008804,144503.64,0.5,168427.3,2244.7,706,0.1305,0,108592.74,0.9787,0.0067,100.0,1,0,0.1,64.3469,1.1655,0,36,0,0.24999569445313574,Safe
DCRIS008805,125505.11,5.9,68685.63,1242.11,650,0.1796,1,29042.62,0.5029,0.0757,93.87,0,3,0.3,100.9608,0.5473,1,18,0,0.41140855413263067,Safe
DCRIS008806,29482.79,8.7,27296.0285,492.87,780,0.4395,1,5447.6846,0.1023,0.0007,96.28,0,1,7.8,59.698,0.6531,0,36,0,0.2696811289425291,Safe
DCRIS008807,58680.88,9.5,178534.33,5240.17,608,0.3359,0,38447.45,0.7628,0.0905,98.43,0,3,0.2,11.1961,3.0424,0,36,1,0.409175662001638,Risky
DCRIS008808,96972.89,5.1,171751.88,4505.29,857,0.3393,2,77021.74,-0.8353,0.0851,88.9,0,3,4.5,21.5194,1.7711,0,36,1,0.4305991439969692,Risky
DCRIS008809,132234.34,9.0,368601.53,9604.7,748,0.022,0,37049.37,0.1771,0.0242,100.0,0,1,1.5,13.7662,2.7875,0,36,1,0.421457595807692,Risky
DCRIS008810,156433.21,6.0,380846.01,7810.21,783,0.125,1,56258.49,-0.0609,0.0,99.36,0,1,7.0,20.0268,2.4345,1,5,1,0.5213166140038001,Risky
DCRIS008811,107640.49,0.5,422981.2,10991.87,597,0.2418,0,58064.86,-0.8652,0.0725,90.57,0,2,7.5,9.7918,3.9295,1,5,1,0.6190254037957945,Risky
DCRIS008812,120387.42,7.2,360482.47,6648.44,823,0.3719,0,70653.41,0.6763,0.0057,100.0,1,2,12.3,18.1049,2.9943,1,7,1,0.5938413399471536,Risky
DCRIS008813,103872.48,1.0,409180.84,20960.77,582,0.2013,0,72017.07,-0.2862,-0.0516,96.0,0,0,0.4,4.9553,3.9392,1,7,2,0.6238327710078204,Critical
DCRIS008814,148950.84,1.3,230985.69,7263.28,663,0.2622,0,52091.29,-1.4402,-0.0113,95.67,0,1,2.2,20.5045,1.5507,1,3,1,0.4554507227477633,Risky
DCRIS008815,119100.08,2.5,197799.42,3092.63,784,0.3261,0,82745.74,-0.3617,-0.0121,95.07,0,2,3.4,38.4984,1.6608,1,4,0,0.4823931616284195,Safe
DCRIS008816,102687.18,1.9,234680.04,3524.75,720,0.0805,0,30195.82,0.8697,0.1165,88.21,0,1,9.9,29.1249,2.2854,0,36,1,0.38512425362290936,Risky
DCRIS008817,84034.16,3.5,188063.86,3099.43,580,0.2574,0,9176.6,-1.219,0.0477,100.0,0,3,1.2,27.104,2.2379,0,36,1,0.4148563699290218,Risky
DCRIS008818,103649.97,0.9,240637.94,6583.75,770,0.0627,0,58287.97,-0.591,-0.0085,100.0,0,0,0.3,15.7409,2.3216,0,36,1,0.40036622720745263,Risky
DCRIS008819,132026.09,1.7,459762.09,10418.84,707,0.1799,0,79722.7,0.1058,-0.0584,91.64,0,2,0.9,12.6706,3.4823,0,36,1,0.4714977593371957,Risky
DCRIS008820,115900.26,0.1,347664.6,13843.22,646,0.1926,2,77188.2,-1.8879,0.0008,78.29,0,1,2.7,8.3717,2.9997,1,1,1,0.6458599702079327,Risky
DCRIS008821,124056.93,3.2,139350.45,1708.52,556,0.0659,0,24938.58,-0.409,-0.0435,100.0,0,1,4.6,72.5683,1.1233,1,21,0,0.21146086879435325,Safe
DCRIS008822,220937.05,7.3,564262.22,7558.92,714,0.3706,0,175054.83,0.5687,-0.0868,100.0,0,1,4.7,29.2248,2.5539,1,36,2,0.5676987400707919,Critical
DCRIS008823,115739.63,9.9,128818.64,1614.21,666,0.275,0,31259.66,0.0798,0.005,100.0,0,1,0.3,71.6562,1.113,0,36,0,0.26484055725451794,Safe
DCRIS008824,66876.36,8.6,132028.6,2490.89,692,0.1597,0,22965.31,0.6597,0.0525,90.96,0,0,5.7,26.8377,1.9742,0,36,1,0.43771213043134743,Risky
DCRIS008825,167738.93,2.7,617832.25,13569.37,553,0.2956,0,89886.96,-0.5138,0.043,94.06,1,3,4.3,12.3607,3.6833,1,7,2,0.7348522485026723,Critical
DCRIS008826,43489.77,6.6,32881.34,469.7267,646,0.3688,1,17944.94,0.9561,0.0379,99.6,0,1,2.1,98.3893,0.7561,1,21,0,0.4231969167455605,Safe
DCRIS008827,51593.55,1.7,199748.04,4825.11,718,0.227,0,34363.79,-0.9553,0.0087,91.84,1,2,3.4,10.6905,3.8715,1,7,1,0.6404444673816567,Risky
DCRIS008828,120753.72,0.3,153974.08,4917.9,830,0.0544,0,87821.92,0.5894,0.0009,94.05,0,0,5.8,24.5489,1.2751,0,36,0,0.3064050537967786,Safe
DCRIS008829,134569.76,5.6,149963.17,3112.81,663,0.5038,0,50461.87,-1.0405,-0.0148,100.0,1,1,1.2,43.217,1.1144,1,2,0,0.6111408903981571,Safe
DCRIS008830,46768.69,5.2,102045.1,4214.53,795,0.3049,1,16504.46,-0.9037,0.0025,83.66,2,3,11.3,11.0944,2.1819,1,18,1,0.661351499025934,Risky
DCRIS008831,78457.28,8.1,284891.23,4228.35,742,0.3286,0,41027.4,1.0563,0.0081,100.0,0,2,0.6,18.5507,3.6311,1,3,1,0.5515591230109941,Risky
DCRIS008832,68620.71,4.8,79357.94,1812.48,698,0.13,0,21523.58,-0.7456,0.0476,94.4,0,1,9.3,37.8392,1.1565,0,36,0,0.32133482012257036,Safe
DCRIS008833,73717.4,0.9,38806.39,656.03,599,0.1739,3,16619.45,-1.2281,-0.035,78.07,0,0,5.4,112.1984,0.537499,0,36,0,0.3467159615333003,Safe
DCRIS008834,173886.6,9.6,341877.76,6325.03,602,0.0935,0,120203.13,0.7665,-0.0269,100.0,0,1,4.3,27.4875,1.9661,0,36,2,0.2768130050839941,Critical
DCRIS008835,150829.19,4.9,378148.03,6987.52,729,0.1454,1,84396.08,-1.2336,0.0041,96.36,0,0,0.3,21.5824,2.5071,0,36,1,0.5104059336888649,Risky
DCRIS008836,97589.65,8.2,304013.48,3846.58,637,0.1985,1,72457.35,-1.3919,-0.006,99.58,0,1,10.1,25.3639,3.1152,1,1,1,0.5793203023945677,Risky
DCRIS008837,71141.27,7.4,49516.29,3090.91,630,0.2733,0,48101.5,-0.0337,-0.0207,90.27,1,1,1.4,23.0088,0.696,0,36,0,0.4399050220916155,Safe
DCRIS008838,43923.74,1.8,102204.54,1819.06,665,0.3834,1,20395.78,0.0676,0.0375,80.2,0,0,5.5,24.1331,2.3268,1,17,1,0.5755668165191719,Risky
DCRIS008839,231448.11,0.4,250872.49,8119.43,666,0.3683,1,28935.62,0.4382,0.0605,84.22,0,0,8.6,28.502,1.0839,1,1,0,0.48848581617974696,Safe
DCRIS008840,140824.31,1.0,282385.87,13459.9,752,0.0956,1,82195.39,0.8,-0.0261,91.45,1,3,1.1,10.4617,2.0052,1,5,1,0.49956437241854207,Risky
DCRIS008841,64601.86,0.5,251488.83,15778.91,639,0.345,0,14482.18,-1.4496,-0.1251,92.92,0,0,9.8,4.105988,3.8928,1,7,1,0.6926980260592468,Risky
DCRIS008842,152018.83,1.4,597349.74,8323.66,744,0.0619,0,103662.34,2.3046,0.0468,100.0,1,0,3.8,18.2613,3.9294,1,19,2,0.4064069788426449,Critical
DCRIS008843,94642.87,3.1,373717.8,9179.13,715,0.4364,0,42466.05,-0.5519,-0.0153,97.71,1,0,4.3,10.3095,3.9487,1,11,1,0.6914312697095636,Risky
DCRIS008844,83094.54,11.9,147204.3,2362.05,546,0.2329,0,56133.43,1.102,-0.0012,92.75,0,1,9.8,35.164,1.7715,0,36,0,0.3224958531050176,Safe
DCRIS008845,128171.81,10.3,379419.36,4795.63,703,0.3489,0,58337.72,-0.4411,0.0011,97.88,1,0,3.0,26.7212,2.9602,1,19,1,0.6178017483484373,Risky
DCRIS008846,63265.86,6.3,224867.21,3057.73,466,0.2202,0,9031.15,0.4715,-0.0278,91.6,0,1,2.3,20.6837,3.5543,1,1,1,0.6153242331156037,Risky
DCRIS008847,80317.76,0.1,182310.19,6193.19,608,0.1835,2,22570.59,0.8382,-0.0647,83.35,0,0,4.0,12.9666,2.2698,1,7,1,0.5209945166539425,Risky
DCRIS008848,106178.47,2.1,229423.96,3973.17,717,0.104,0,77136.75,-1.115,0.0899,92.22,0,1,3.2,26.7171,2.1607,0,36,1,0.42194650794317984,Risky
DCRIS008849,73154.53,5.7,221506.54,6619.91,679,0.0611,0,46017.28,-1.3846,0.0087,100.0,1,0,0.3,11.049,3.0279,1,24,1,0.6191133096676724,Risky
DCRIS008850,147480.48,0.7,333290.8,21461.34,538,0.1478,1,78111.25,-0.1224,0.0639,86.62,0,2,0.8,6.8716,2.2599,1,3,2,0.6007637117047773,Critical
DCRIS008851,302985.4,8.1,768966.18,9938.37,590,0.231,0,197871.72,2.3811,0.0092,100.0,0,3,0.1,30.4834,2.538,1,2,2,0.339706975689722,Critical
DCRIS008852,62781.84,12.3,130936.56,2086.7,471,0.3982,0,49414.32,-0.0916,0.0967,100.0,0,1,0.5,30.0723,2.0855,0,36,1,0.39862919961778986,Risky
DCRIS008853,36349.1,2.2,111233.79,1542.25,572,0.2874,0,18995.49,-1.5394,0.0354,97.13,0,2,5.2,23.5537,3.0601,0,36,1,0.5356538963198076,Risky
DCRIS008854,29701.59,6.1,103186.37,3259.72,726,0.0754,0,5447.6846,-0.4464,-0.0427,100.0,0,1,0.0,9.1089,3.474,0,36,1,0.3653483774114697,Risky
DCRIS008855,90194.08,0.8,188409.51,5871.67,635,0.0275,0,10132.28,0.852,-0.0312,100.0,0,1,1.5,15.3583,2.0889,1,10,1,0.3313666340352342,Risky
DCRIS008856,66310.35,5.9,147125.23,5506.11,693,0.4482,0,47790.7,0.5744,0.0044,100.0,1,3,2.4,12.0409,2.2187,0,36,1,0.6222916690084906,Risky
DCRIS008857,111827.89,0.1,417070.87,12828.84,681,0.293,0,36673.16,1.8534,-0.0565,93.91,1,3,11.1,8.7162,3.7295,1,1,1,0.6729686412426774,Risky
DCRIS008858,106890.33,0.8,264126.83,13454.35,682,0.3665,0,78670.25,-0.1604,0.0361,84.55,0,1,1.6,7.9441,2.471,1,17,1,0.5878397605241168,Risky
DCRIS008859,37724.68,6.2,81567.88,1259.94,761,0.3375,0,9128.2,-0.2018,0.0631,100.0,0,4,6.1,29.9178,2.1621,0,36,1,0.46218508663568114,Risky
DCRIS008860,33225.39,6.2,129509.33,1581.17,663,0.0325,1,8939.86,0.7578,-0.0312,92.64,0,3,2.1,20.9998,3.8978,0,36,1,0.32263860167501923,Risky
DCRIS008861,117896.21,5.1,86355.13,1115.92,752,0.5721,1,73998.31,-0.5692,0.0206,75.97,1,1,0.4,105.5546,0.7325,0,36,0,0.36856177602412604,Safe
DCRIS008862,107072.06,3.2,287010.32,12717.36,481,0.477,0,17825.23,-0.1801,0.0344,84.69,0,2,0.4,8.4187,2.6805,1,6,1,0.739639494490403,Risky
DCRIS008863,76458.94,5.6,45067.29,1657.37,768,0.4035,0,30061.31,0.2818,-0.0859,99.78,0,1,2.3,46.105,0.5894,1,7,0,0.494177291757982,Safe
DCRIS008864,36523.6,7.4,75651.16,1993.31,576,0.4572,1,12298.6,-0.2788,0.0291,78.14,0,1,0.2,18.3139,2.0712,1,15,1,0.6414885731924214,Risky
DCRIS008865,130984.56,17.0,214164.78,8121.25,594,0.1415,0,60081.45,-0.2097,0.0634,100.0,0,1,3.4,16.1266,1.635,1,8,1,0.5560511886076893,Risky
DCRIS008866,211745.37,11.0,427961.27,6966.47,623,0.1637,1,97400.06,0.7569,-0.0153,89.24,2,0,2.7,30.3906,2.0211,0,36,2,0.40643747877489717,Critical
DCRIS008867,116633.23,7.9,426941.47,6488.83,766,0.2034,0,43629.54,-0.234,0.0382,100.0,0,0,4.8,17.9717,3.6605,0,36,1,0.5198322128546811,Risky
DCRIS008868,59368.3,5.9,135491.41,2038.73,608,0.1074,0,32619.94,-0.4132,-0.0039,100.0,0,7,0.8,29.106,2.2822,1,1,1,0.25099641155775215,Risky
DCRIS008869,101390.16,4.3,257887.28,4774.41,627,0.4918,0,43194.3,0.1086,-0.0756,93.51,0,1,3.6,21.2317,2.5435,0,36,1,0.5379496808501869,Risky
DCRIS008870,43491.97,0.6,71901.09,2375.43,603,0.1804,0,41027.4,-0.2225,-0.0719,96.98,0,2,0.8,18.3014,1.6532,1,6,1,0.440217052201938,Risky
DCRIS008871,186237.2,0.9,735331.59,35521.96,700,0.133,0,29534.0,0.1891,0.0129,100.0,0,3,5.1,5.2427,3.9483,1,2,2,0.6475156847020385,Critical
DCRIS008872,103684.36,8.6,405577.17,8604.16,739,0.4784,0,60672.4,-0.5702,-0.0512,98.8,0,4,1.5,12.0491,3.9116,0,36,1,0.5198243863424434,Risky
DCRIS008873,34170.09,3.5,121341.91,1596.41,816,0.2126,0,20944.72,0.0225,0.0241,100.0,0,1,3.8,21.391,3.551,1,12,1,0.5255517736692816,Risky
DCRIS008874,82420.99,4.8,245490.05,7729.32,871,0.2602,0,17247.49,-0.501,0.0244,99.02,1,0,8.6,10.662,2.9785,0,36,1,0.49028341925493046,Risky
DCRIS008875,130350.32,2.9,260447.01,7337.26,732,0.1043,0,54613.51,-1.4015,0.0774,100.0,0,1,2.7,17.7631,1.998,0,36,1,0.435119398383862,Risky
DCRIS008876,80835.49,0.1,76224.85,1197.28,709,0.2897,0,42162.88,-0.1958,-0.0126,95.02,0,1,0.9,67.4598,0.943,1,34,0,0.450188430908654,Safe
DCRIS008877,83655.51,2.0,308018.91,8401.29,582,0.0332,0,18452.76,-1.7753,0.0069,99.2,1,2,8.7,9.9563,3.6819,1,10,1,0.6911246802475758,Risky
DCRIS008878,47351.73,2.7,112163.25,1499.65,832,0.4749,0,26180.23,-1.3731,0.1073,90.25,0,1,1.8,31.5542,2.3687,0,36,1,0.3974136979849462,Risky
DCRIS008879,138680.03,3.3,342007.66,4601.67,697,0.4052,0,89044.48,-0.538,0.0124,85.64,0,0,5.2,30.1303,2.4661,0,36,1,0.473513694761636,Risky
DCRIS008880,66897.61,13.2,57452.55,748.2,656,0.4397,1,10125.27,0.9592,0.0262,89.26,0,2,1.5,89.2925,0.8588,0,36,0,0.1962367224542844,Safe
DCRIS008881,27068.68,0.6,88623.81,1313.93,711,0.5361,1,21275.25,0.6073,-0.0703,80.79,0,3,1.4,20.5856,3.2739,0,36,1,0.47986531683552436,Risky
DCRIS008882,79003.35,3.7,192229.32,11827.65,629,0.2725,2,55344.13,-0.9112,-0.0925,72.31,0,0,4.1,6.679,2.4331,1,9,1,0.6647070270157427,Risky
DCRIS008883,177848.94,2.3,249768.39,4974.82,492,0.3346,0,68915.66,-1.1915,0.0066,84.8,0,1,0.7,35.7427,1.4044,1,4,0,0.5025361891591242,Safe
DCRIS008884,78263.95,23.1,86199.57,1862.21,725,0.2526,5,22162.41,-1.7695,-0.0467,56.43,0,4,8.1,42.005,1.1014,1,3,0,0.6994416100636202,Safe
DCRIS008885,280068.92,9.9,741855.3,16390.49,787,0.3118,0,100853.34,-0.5377,0.0643,100.0,0,1,2.0,17.0862,2.6488,0,36,2,0.4276965617202935,Critical
DCRIS008886,127692.56,2.9,449959.16,7605.47,724,0.1738,0,64401.49,-0.6396,-0.0167,100.0,0,0,0.1,16.7874,3.5237,0,36,1,0.4426443571766604,Risky
DCRIS008887,120964.8,35.0,282816.59,4275.99,679,0.2372,0,64881.43,-0.4809,-0.0167,100.0,0,0,1.5,28.2827,2.338,0,36,1,0.35099931517678146,Risky
DCRIS008888,91396.37,3.6,321023.92,6297.19,681,0.1841,1,72137.47,0.4467,-0.0185,88.47,0,1,6.1,14.5115,3.5124,0,36,1,0.4802367293615865,Risky
DCRIS008889,94752.95,0.9,109492.62,1651.8,693,0.4313,2,60497.03,1.0522,-0.0579,79.45,0,1,7.8,57.3287,1.1555,0,36,0,0.32326020697666163,Safe
DCRIS008890,84283.87,4.1,205388.55,6964.34,691,0.4774,0,60716.53,-0.2133,-0.0047,88.98,0,1,3.4,12.1005,2.4368,0,36,1,0.5508006887317087,Risky
DCRIS008891,82342.15,1.3,168302.51,2895.75,675,0.2503,1,44142.45,-0.6109,0.0018,92.76,0,1,1.4,28.4257,2.0439,1,8,1,0.46352828626626047,Risky
DCRIS008892,135743.22,5.1,221323.3,3949.37,682,0.1387,1,99084.2,-1.3471,-0.0734,92.87,0,2,3.0,34.3622,1.6304,0,36,0,0.3453071352925706,Safe
DCRIS008893,56302.9,13.9,47886.0,1326.68,804,0.2952,0,31539.97,0.7024,-0.0042,100.0,0,3,7.2,42.4069,0.8505,0,36,0,0.3703320586906924,Safe
